900.826625,904.739192,909.949268,913.851816,917.750071,921.644031,925.533698,929.419072,933.300152,937.176938,941.04943,944.917629,950.068549,953.926729,957.780616,961.630209,965.475508,969.316514,973.153226,976.985644,980.813769,984.6376,989.729363,993.543176,997.352695,1001.15792,1004.958852,1008.75549,1012.547834,1016.335885,1020.119642,1023.899105,1028.931711,1032.701156,1036.466307,1040.227165,1043.983729,1047.735999,1051.483976,1055.227659,1058.967048,1062.702144,1066.432946,1071.40067,1075.121453,1078.837943,1082.55014,1086.258042,1089.961651,1093.660967,1097.355988,1101.046716,1104.733151,1109.641718,1113.318133,1116.990256,1120.658084,1124.321619,1127.980861,1131.635808,1135.286462,1138.932822,1142.574889,1147.424299,1151.056347,1154.684102,1158.307563,1161.92673,1165.541603,1169.152183,1172.75847,1176.360462,1179.958161,1184.748414,1188.336095,1191.919482,1195.498575,1199.073374,1202.64388,1206.210092,1209.772011,1213.329636,1216.882967,1221.614063,1225.157376,1228.696395,1232.231121,1235.761552,1239.287691,1242.809535,1246.327086,1249.840343,1253.349307,1258.021246,1261.520191,1265.014842,1268.5052,1271.991264,1275.473035,1278.950512,1282.423695,1285.892584,1289.35718,1293.969962,1297.42454,1300.874824,1304.320814,1307.76251,1311.199913,1314.633022,1318.061837,1321.486359,1324.906587,1328.322522,1332.870422,1336.276338,1339.677961,1343.075289,1346.468324,1349.857066,1353.241514,1356.621668,1359.997528,1363.369095,1367.857839,1371.219387,1374.576642,1377.929603,1381.27827,1384.622644,1387.962724,1391.29851,1394.630003,1397.957202,1402.386789,1405.703969,1409.016856,1412.325449,1415.629749,1418.929755,1422.225467,1425.516886,1428.804011,1432.086843,1436.457272,1439.730085,1442.998604,1446.26283,1449.522762,1452.7784,1456.029745,1459.276796,1462.519553,1465.758017,1470.06929,1473.297735,1476.521886,1479.741744,1482.957309,1486.168579,1489.375556,1492.578239,1495.776629,1498.970725,1503.222841,1506.406918,1509.586702,1512.762192,1515.933389,1519.100292,1522.262901,1525.421217,1528.575239,1531.724967,1534.870402,1539.057636,1542.193052,1545.324174,1548.451003,1551.573538,1554.69178,1557.805728,1560.915382,1564.020743,1567.12181,1571.249887,1574.340935,1577.42769,1580.510151,1583.588318,1586.662192,1589.731772,1592.797059,1595.858052,1598.914751,1602.983671,1606.030352,1609.072739,1612.110833,1615.144632,1618.174138,1621.199351,1624.22027,1627.236895,1630.249227,1634.25899,1637.261303,1640.259322,1643.253048,1646.24248,1649.227618,1652.208463,1655.185014,1658.157272,1661.125236,1665.075842,1668.033787,1670.987439,1673.936797,1676.881861,1679.822632,1682.759109,1685.691293,1688.619182,1691.542779,1695.434228,1698.347805,1701.257089
4723,5185,5580,5930,6314,6703,7219,7642,8206,8569,9041,9311,9861,10330,10975,11656,12397,13204,14101,14938,15758,16432,17245,17519,17771,17800,17656,17355,16948,16435,15841,15170,14381,13765,13061,12661,12204,11774,11531,11286,11224,11113,11163,11297,11427,11587,11643,11876,12019,12076,12082,12093,12042,11826,11564,11258,10849,10442,10082,9730,9470,9060,8876,8607,8460,8261,8083,7979,7870,7816,7813,7835,7969,8140,8364,8527,8860,9093,9289,9681,9867,10174,10462,10850,11092,11307,11513,11681,11733,11855,11931,11966,11979,11961,11916,11906,11817,11717,11683,11595,11374,11282,11037,10836,10612,10443,10281,10082,9943,9824,9724,9610,9535,9442,9367,9322,9217,9137,8961,8667,8268,7946,7428,7158,6740,6530,6288,5940,5475,4930,4318,4178,4286,4511,4984,5214,5320,5431,5567,5713,5876,6028,6242,6341,6652,6635,6833,6827,6848,6802,6636,6649,6478,6576,6568,6477,6398,6279,6200,6088,6043,5911,5746,5752,5570,5525,5418,5320,5196,5200,5099,5048,5023,4936,4891,4763,4774,4715,4638,4578,4516,4430,4446,4337,4281,4197,4067,4083,3989,3887,3831,3773,3656,3600,3450,3301,3246,3119,2965,2858,2736,2638,2494,2369,2200,2126,1913,1770,1718,1457,1432,1298,1201,1131,957,958,859,796,710,662,544,465,376,276,229,198,117,182
